날짜,시간,강수량,강수형태,기온,습도,하늘상태
8,2200,0.2,1,20.4,80,4
8,2300,0.4,1,20.6,80,4
9,0,0.4,1,20.5,82,4
9,100,0.2,1,20.200001,85,4
9,200,0.1,1,19.700001,89,4
9,300,0.3,1,19.799999,91,4
9,400,0.3,1,19.5,93,4
9,500,0.3,1,19.6,91,4
9,600,0.4,1,19.9,91,4
9,700,0.5,1,20.1,91,4
9,800,0.4,1,20.799999,89,4
9,900,0.4,1,20.6,89,4
9,1000,0.6,1,20.700001,89,4
9,1100,0.1,1,20.6,89,4
9,1200,0.8,1,20.700001,89,4
9,1300,0.3,1,20.9,89,4
9,1400,0.7,1,20.6,90,4
9,1500,0.1,1,20.4,91,4
9,1600,6.6,1,20.4,91,4
9,1700,2.1,1,20.299999,91,4
9,1800,0.1,1,20.6,90,4
9,1900,0,1,21,90,4
9,2000,0,0,21.200001,88,4
9,2100,0,0,21.5,89,4
9,2200,0,0,22,88,4
9,2300,0,0,22.5,88,4
10,0,0,0,23,86,4
10,100,0,0,23.6,83,4
10,200,0,0,24.5,81,4
10,300,0,0,25.5,79,4
10,400,0,0,26.1,78,4
10,500,0,0,26.6,76,4
10,600,0,0,26.6,77,4
10,700,0,0,26.200001,79,4
10,800,0.1,1,25.5,81,4
10,900,0,0,25.4,84,4
10,1000,0.6,1,25.200001,88,4
10,1100,0.6,1,25.299999,90,4
10,1200,0.1,1,25,91,4
10,1300,0.1,1,24.6,92,4
10,1400,0.4,1,24,95,4
10,1500,2.4,1,24.1,95,4
10,1600,0.8,1,24.299999,95,4
10,1700,0.2,1,24.4,95,4
10,1800,0.3,1,24.4,94,4
10,1900,0.2,1,24.299999,94,4
10,2000,0.7,1,24,93,4
10,2100,0.8,1,24.1,93,4
10,2200,0.5,1,24.5,92,4
10,2300,0,0,25.200001,90,4
11,0,0,0,26.299999,88,4
11,100,0,0,27.5,84,4
11,200,0,0,29.799999,70,4
11,300,0,0,29.700001,67,4
11,400,0,0,29.9,65,4
11,500,0,0,29.4,68,4
11,600,0,0,29,68,4
11,700,0,0,29,68,4
11,800,0,0,28.4,71,4
11,900,0,0,28.299999,71,4
11,1000,0,0,27.700001,74,4
11,1100,0,0,27.5,74,4
11,1200,0,0,27.1,77,4
11,1300,0,0,27.1,77,4
11,1400,0,0,27,77,4
11,1500,0,0,26.6,79,4
11,1600,0,0,26.200001,84,4
11,1700,0,0,26,85,4
11,1800,0,0,25.799999,87,4
11,1900,0,0,25.1,92,4
11,2000,0,0,25.799999,88,4
11,2100,0,0,26.5,82,4
11,2200,0,0,26.700001,80,4
11,2300,0,0,27,81,4
12,0,0,0,27.799999,76,4
12,100,0,0,27.9,74,4
12,200,0,0,28.700001,72,4
12,300,0,0,28.299999,73,4
12,400,0,0,28.200001,71,4
12,500,0,0,28.5,71,4
12,600,0,0,28.299999,72,4
12,700,0,0,27.9,74,4
12,800,0,0,27.299999,75,4
12,900,0,0,27.5,75,4
12,1000,0,0,26.9,76,4
12,1100,0,0,26.5,78,1
12,1200,0,0,25.799999,82,1
12,1300,0,0,25.799999,81,2
12,1400,0,0,25.700001,82,4
12,1500,0,0,25.200001,85,1
12,1600,0,0,25.299999,85,1
12,1700,0,0,25.200001,83,1
12,1800,0,0,25.1,83,2
12,1900,0,0,25.1,82,3
12,2000,0,0,25.200001,81,3
12,2100,0,0,25.4,82,4
12,2200,0,0,26.4,77,4
12,2300,0,0,27.9,72,4
13,0,0,0,28,69,4
13,100,0,0,28.6,68,4
13,200,0,0,29,67,4
13,300,0,0,29.1,65,4
13,400,0,0,30,61,4
13,500,0,0,30.700001,60,3
13,600,0,0,29.700001,62,3
13,700,0,0,29.6,63,3
13,800,0,0,29.1,64,2
13,900,0,0,28.799999,65,2
13,1000,0,0,28,71,1
13,1100,0,0,27.200001,75,1
13,1200,0,0,26.700001,77,1
13,1300,0,0,26.6,78,1
13,1400,0,0,26.299999,78,1
13,1500,0,0,25.9,79,1
13,1600,0,0,25.5,79,2
13,1700,0,0,25.299999,80,3
13,1800,0,0,25.5,79,4
13,1900,0,0,25,82,4
13,2000,0,0,24.9,82,4
13,2100,0,0,26,78,3
13,2200,0,0,26.799999,71,3
13,2300,0,0,27.299999,70,4
14,0,0,0,28.4,66,4
14,100,0,0,29.5,61,4
14,200,0,0,30.799999,57,4
14,300,0,0,30.6,57,4
14,400,0,0,31.9,53,3
14,500,0,0,31.9,54,3
14,600,0,0,31.1,53,2
14,700,0,0,31.4,52,1
14,800,0,0,30.5,57,1
14,900,0,0,29.6,58,1
14,1000,0,0,29,59,1
14,1100,0,0,28.4,61,1
14,1200,0,0,27.700001,68,1
14,1300,0,0,26.700001,75,1
14,1400,0,0,26.1,77,1
14,1500,0,0,25.5,79,1
14,1600,0,0,25.200001,81,1
14,1700,0,0,25.1,81,2
14,1800,0,0,24.6,84,1
14,1900,0,0,25.1,82,3
14,2000,0,0,25.1,82,4
14,2100,0,0,25.4,81,4
14,2200,0,0,26,77,4
14,2300,0,0,26.9,73,4
15,0,0,0,28.5,66,4
15,100,0,0,28.9,63,4
15,200,0,0,30.6,57,2
15,300,0,0,31.799999,50,1
15,400,0,0,32.599998,49,1
15,500,0,0,33.200001,47,2
15,600,0,0,32.5,51,1
15,700,0,0,32.099998,51,1
15,800,0,0,31.6,54,1
15,900,0,0,29.799999,65,1
15,1000,0,0,28.700001,69,1
15,1100,0,0,28.200001,71,1
15,1200,0,0,27.700001,72,1
15,1300,0,0,27.5,72,1
15,1400,0,0,26.9,74,1
15,1500,0,0,26.5,79,1
15,1600,0,0,25.4,83,1
15,1700,0,0,25.6,83,1
15,1800,0,0,25.200001,82,1
15,1900,0,0,25.200001,82,1
15,2000,0,0,25,83,1
15,2100,0,0,25.9,78,1
15,2200,0,0,27.700001,71,2
15,2300,0,0,29.200001,59,2
16,0,0,0,30.799999,51,1
16,100,0,0,32.299999,49,1
16,200,0,0,32.5,48,1
16,300,0,0,32.400002,51,2
16,400,0,0,33.400002,48,1
16,500,0,0,33.599998,45,1
16,600,0,0,33,46,1
16,700,0,0,32.299999,48,1
16,800,0,0,31.6,49,1
16,900,0,0,30.4,52,1
16,1000,0,0,29.299999,56,1
16,1100,0,0,28.1,63,1
16,1200,0,0,27.6,65,1
16,1300,0,0,27,67,1
16,1400,0,0,26.299999,72,1
16,1500,0,0,26.200001,72,1
16,1600,0,0,26,73,1
16,1700,0,0,25.799999,75,1
16,1800,0,0,25.5,75,1
16,1900,0,0,24.799999,78,1
16,2000,0,0,25,77,1
16,2100,0,0,25.9,73,1
16,2200,0,0,27.4,66,1
16,2300,0,0,28.700001,60,1
17,0,0,0,29.5,55,1
17,100,0,0,30.6,53,1
17,200,0,0,30.6,55,2
17,300,0,0,30.9,56,3
17,400,0,0,32.099998,51,3
17,500,0,0,31.6,50,2
17,600,0,0,31.700001,50,3
17,700,0,0,30.9,52,1
17,800,0,0,30.6,53,1
17,900,0,0,29.700001,58,1
17,1000,0,0,28.799999,61,1
17,1100,0,0,28.299999,63,1
17,1200,0,0,27.6,68,1
17,1300,0,0,27.1,68,1
17,1400,0,0,26.700001,69,1
17,1500,0,0,26.4,71,1
17,1600,0,0,25.700001,77,1
17,1700,0,0,24.9,80,1
17,1800,0,0,24.700001,81,1
17,1900,0,0,24.1,83,1
17,2000,0,0,24.1,83,2
17,2100,0,0,25.200001,77,3
17,2200,0,0,26.799999,72,2
17,2300,0,0,29,63,2
18,0,0,0,30.299999,56,1
18,100,0,0,31.200001,52,1
18,200,0,0,32.200001,48,1
18,300,0,0,32.299999,47,1
18,400,0,0,33.400002,43,1
18,500,0,0,32.599998,47,1
18,600,0,0,32.599998,46,1
18,700,0,0,32.400002,46,1
18,800,0,0,31.200001,50,1
18,900,0,0,29.9,54,1
18,1000,0,0,28.5,64,1
18,1100,0,0,28,65,1
18,1200,0,0,27.700001,64,1
18,1300,0,0,27.200001,69,1
18,1400,0,0,26,75,1
18,1500,0,0,26.200001,74,1
18,1600,0,0,25.5,79,1
18,1700,0,0,25.1,77,1
18,1800,0,0,23.9,84,2
18,1900,0,0,23.9,84,2
18,2000,0,0,24.200001,81,2
18,2100,0,0,25,78,3
18,2200,0,0,26.9,71,2
18,2300,0,0,28.799999,56,2
19,0,0,0,30.9,53,1
19,100,0,0,31.799999,46,1
19,200,0,0,32.599998,46,1
19,300,0,0,33.400002,46,1
19,400,0,0,32.700001,48,1
19,500,0,0,33.900002,44,1
19,600,0,0,33.900002,42,1
19,700,0,0,33,45,1
19,800,0,0,32.200001,48,1
19,900,0,0,30.700001,55,1
19,1000,0,0,29.700001,58,1
19,1100,0,0,29.1,60,1
19,1200,0,0,27.9,68,1
19,1300,0,0,28.299999,65,1
19,1400,0,0,27.299999,70,1
19,1500,0,0,27.1,74,1
19,1600,0,0,26.6,76,1
19,1700,0,0,25.700001,82,1
19,1800,0,0,25.299999,84,1
19,1900,0,0,25,84,1
19,2000,0,0,25.299999,81,1
19,2100,0,0,26.4,77,2
19,2200,0,0,27.700001,71,2
19,2300,0,0,29.5,63,2
20,0,0,0,31,56,1
20,100,0,0,32.400002,54,1
20,200,0,0,31.799999,53,1
20,300,0,0,32.700001,52,2
20,400,0,0,34.400002,48,1
20,500,0,0,33.799999,48,1
20,600,0,0,34.200001,45,1
20,700,0,0,33.900002,46,1
20,800,0,0,33,45,1
20,900,0,0,32,46,1
20,1000,0,0,30.799999,53,1
20,1100,0,0,30.1,57,1
20,1200,0,0,29.1,60,1
20,1300,0,0,28.799999,66,1
20,1400,0,0,28.1,68,1
20,1500,0,0,27.5,70,1
20,1600,0,0,27,72,1
20,1700,0,0,26.1,75,1
20,1800,0,0,25.799999,76,1
20,1900,0,0,25.5,77,1
20,2000,0,0,25.5,76,1
20,2100,0,0,26.200001,72,1
20,2200,0,0,28,65,1
20,2300,0,0,30.1,59,1
21,0,0,0,31.4,52,1
21,100,0,0,33.200001,47,1
21,200,0,0,34.900002,40,1
21,300,0,0,35.5,34,1
21,400,0,0,36.900002,29,1
21,500,0,0,36.799999,34,1
21,600,0,0,36.599998,33,1
21,700,0,0,35.700001,31,1
21,800,0,0,34.700001,34,1
21,900,0,0,33,49,1
21,1000,0,0,31.299999,53,1
21,1100,0,0,30.4,54,1
21,1200,0,0,29.700001,54,1
21,1300,0,0,29.200001,58,1
21,1400,0,0,28.5,59,1
21,1500,0,0,28,64,1
21,1600,0,0,26.799999,69,1
21,1700,0,0,27.1,68,1
21,1800,0,0,26.200001,74,1
21,1900,0,0,25.799999,75,1
21,2000,0,0,26.1,73,1
21,2100,0,0,27.1,70,1
21,2200,0,0,28.299999,63,1
21,2300,0,0,30.4,57,1
22,0,0,0,32.5,51,1
22,100,0,0,33.400002,49,1
22,200,0,0,35.799999,42,1
22,300,0,0,36.799999,39,3
22,400,0,0,36.099998,38,4
22,500,0,0,36.5,38,3
22,600,0,0,38,34,3
22,700,0,0,36.599998,35,2
22,800,0,0,34.799999,40,3
22,900,0,0,34.099998,45,4
22,1000,0,0,33.099998,48,4
22,1100,0,0,32.5,50,4
22,1200,0,0,32.200001,50,3
22,1300,0,0,31.700001,50,4
22,1400,0,0,31.200001,52,4
22,1500,0,0,30.5,52,4
22,1600,0,0,30.5,48,4
22,1700,0,0,30.6,49,4
22,1800,0,0,30.4,50,4
22,1900,0,0,30.1,53,4
22,2000,0,0,29.799999,56,4
22,2100,0,0,30.299999,55,4
22,2200,0,0,30.299999,57,4
22,2300,0,0,30.9,56,3
23,0,0,0,32.400002,52,3
23,100,0,0,34.200001,48,3
23,200,0,0,34,47,3
23,300,0,0,34.099998,47,4
23,400,0,0,34,48,3
23,500,0,0,34.700001,46,4
23,600,0,0,35.400002,44,4
23,700,0,0,34,51,3
23,800,0,0,33.099998,56,2
23,900,0,0,32.299999,59,3
23,1000,0,0,31.299999,62,4
23,1100,0,0,31.1,62,4
23,1200,0,0,30.9,61,4
23,1300,0,0,30.299999,64,3
23,1400,0,0,29.700001,65,3
23,1500,0,0,29.4,66,2
23,1600,0,0,29.299999,64,2
23,1700,0,0,28.5,70,3
23,1800,0,0,28,71,4
23,1900,0,0,27.6,76,1
23,2000,0,0,27.6,75,1
23,2100,0,0,28.6,72,1
23,2200,0,0,30.299999,68,1
23,2300,0,0,32.5,59,1
24,0,0,0,34.299999,51,1
24,100,0,0,34.700001,48,2
24,200,0,0,34.799999,48,3
24,300,0,0,37.099998,40,3
24,400,0,0,34.799999,47,3
24,500,0,0,34.5,51,4
24,600,0,0,34.200001,54,4
24,700,0,0,34.200001,52,4
24,800,0,0,34.299999,53,3
24,900,0,0,32.299999,57,3
24,1000,0,0,30.9,61,1
24,1100,0,0,30.5,63,1
24,1200,0,0,30.1,65,1
24,1300,0,0,29.700001,67,1
24,1400,0,0,29.4,65,2
24,1500,0,0,29,66,4
24,1600,0,0,29.200001,67,4
24,1700,0,0,28.9,69,4
24,1800,0,0,28.5,72,3
24,1900,0,0,28.299999,74,3
24,2000,0,0,28.200001,75,4
24,2100,0,0,28.700001,72,3
24,2200,0,0,29.1,69,4
24,2300,0,0,29.6,65,4
25,0,0,0,32,58,4
25,100,0,0,31.1,60,4
25,200,0,0,31.799999,57,4
25,300,0,0,32.5,56,4
25,400,0,0,33.099998,53,4
25,500,0,0,32.5,55,4
25,600,0,0,32.799999,55,3
25,700,0,0,33.099998,56,4
25,800,0,0,32.099998,57,3
25,900,0,0,31.4,58,4
25,1000,0,0,30.799999,63,1
25,1100,0,0,29.9,68,1
25,1200,0,0,29,71,1
25,1300,0,0,28.299999,73,1
25,1400,0,0,28,75,1
25,1500,0,0,28,75,1
25,1600,0,0,28.200001,71,1
25,1700,0,0,28,73,3
25,1800,0,0,27.5,75,1
25,1900,0,0,27.299999,77,2
25,2000,0,0,27.4,78,4
25,2100,0,0,27.799999,76,4
25,2200,0,0,28.6,72,4
25,2300,0,0,29.5,68,4
26,0,0,0,30.6,65,4
26,100,0,0,30.6,64,4
26,200,0,0,31.9,59,4
26,300,0,0,33.299999,55,4
26,400,0,0,32.700001,56,4
26,500,0,0,32.5,56,4
26,600,0,0,31.799999,67,4
26,700,0,0,32.5,59,3
26,800,0,0,32.400002,59,2
26,900,0,0,31.5,62,3
26,1000,0,0,30.799999,65,1
26,1100,0,0,29.9,70,2
26,1200,0,0,29.5,74,1
26,1300,0,0,29.299999,74,1
26,1400,0,0,28.9,76,1
26,1500,0,0,28.700001,78,1
26,1600,0,0,28.4,76,1
26,1700,0,0,28.299999,77,1
26,1800,0,0,27.799999,78,1
26,1900,0,0,27.700001,80,1
26,2000,0,0,27.6,81,1
26,2100,0,0,28.5,75,1
26,2200,0,0,29.799999,70,1
26,2300,0,0,31.299999,64,2
27,0,0,0,31.1,66,3
27,100,0,0,33.599998,56,2
27,200,0,0,33.599998,56,2
27,300,0,0,34.200001,53,3
27,400,0,0,35.400002,51,3
27,500,0,0,34,55,3
27,600,0,0,33.799999,57,3
27,700,0,0,33.799999,60,2
27,800,0,0,33.299999,62,2
27,900,0,0,31.5,68,2
27,1000,0,0,31.1,69,2
27,1100,0,0,30.6,72,2
27,1200,0,0,30.200001,74,3
27,1300,0,0,29.700001,76,2
27,1400,0,0,29.9,75,1
27,1500,0,0,29.5,77,2
27,1600,0,0,29.1,78,1
27,1700,0,0,28.9,79,1
27,1800,0,0,28.299999,82,1
27,1900,0,0,28.6,83,1
27,2000,0,0,28.700001,83,1
27,2100,0,0,29.1,80,3
27,2200,0,0,30.1,76,3
27,2300,0,0,31.700001,66,3
28,0,0,0,33.099998,60,2
28,100,0,0,34,56,3
28,200,0,0,35.400002,52,3
28,300,0,0,36.799999,46,4
28,400,0,1,31.5,66,4
28,500,0,0,30,70,4
28,600,0,0,29.5,77,4
28,700,0,0,29.6,73,4
28,800,0,0,30.299999,73,4
28,900,0,0,29.799999,76,4
28,1000,0,0,29.9,76,4
28,1100,0,0,30.299999,69,4
28,1200,0,0,29.799999,70,4
28,1300,0,0,29.700001,69,3
28,1400,0,0,29.4,69,2
28,1500,0,0,29.1,69,1
28,1600,0,0,28.4,73,1
28,1700,0,0,27.799999,75,1
28,1800,0,0,27.5,76,1
28,1900,0,0,26.5,81,1
28,2000,0,0,27.200001,77,1
28,2100,0,0,28.200001,70,1
28,2200,0,0,29.700001,63,1
28,2300,0,0,32.200001,53,1
29,0,0,0,33,46,1
29,100,0,0,34.200001,43,1
29,200,0,0,34.799999,44,2
29,300,0,0,34.799999,43,3
29,400,0,0,35.200001,41,4
29,500,0,0,36.200001,35,3
29,600,0,0,35.900002,36,2
29,700,0,0,35.5,37,1
29,800,0,0,33.799999,39,1
29,900,0,0,32.799999,42,2
29,1000,0,0,31.9,42,3
29,1100,0,0,31.6,39,4
29,1200,0,0,30.5,45,4
29,1300,0,0,29.6,49,4
29,1400,0,0,28.9,54,3
29,1500,0,0,28.299999,57,3
29,1600,0,0,28.1,59,1
29,1700,0,0,27.6,60,1
29,1800,0,0,27,62,1
29,1900,0,0,26.700001,62,1
29,2000,0,0,26.9,62,1
29,2100,0,0,27.9,59,1
29,2200,0,0,29.4,57,1
29,2300,0,0,31.1,54,1
30,0,0,0,32.799999,49,1
30,100,0,0,33.700001,48,1
30,200,0,0,34.400002,45,3
30,300,0,0,34.799999,44,3
30,400,0,0,35.799999,42,3
30,500,0,0,35.099998,44,3
30,600,0,0,36.099998,41,2
30,700,0,0,36.200001,42,1
30,800,0,0,35.200001,44,1
30,900,0,0,34,47,2
30,1000,0,0,33.400002,49,2
30,1100,0,0,32.799999,51,2
30,1200,0,0,32,53,2
30,1300,0,0,31.200001,55,1
30,1400,0,0,30.200001,58,1
30,1500,0,0,29.5,60,1
30,1600,0,0,29.299999,61,1
30,1700,0,0,28.799999,62,1
30,1800,0,0,28.4,62,1
30,1900,0,0,27.6,65,1
30,2000,0,0,27.6,65,1
30,2100,0,0,28.1,62,2
30,2200,0,0,29.4,57,1
30,2300,0,0,30.799999,51,1
31,0,0,0,33,47,1
31,100,0,0,34,43,1
31,200,0,0,35.799999,41,1
31,300,0,0,35,42,2
31,400,0,0,36,38,2
31,500,0,0,37.299999,35,2
31,600,0,0,37.599998,32,2
31,700,0,0,36.200001,35,1
31,800,0,0,35.900002,37,1
31,900,0,0,34.299999,48,1
31,1000,0,0,33.400002,50,1
31,1100,0,0,33.200001,46,1
31,1200,0,0,32.700001,49,1
31,1300,0,0,32.099998,51,1
31,1400,0,0,31.6,56,1
31,1500,0,0,31,59,1
31,1600,0,0,30.5,62,1
31,1700,0,0,29.1,68,1
31,1800,0,0,29,69,1
31,1900,0,0,28.6,71,1
31,2000,0,0,28.1,72,1
31,2100,0,0,29.1,70,1
31,2200,0,0,30.5,61,1
31,2300,0,0,32.5,53,1
 Start : 20180801 ,,,,,,
1,0,0,0,33.900002,50,1
1,100,0,0,35.799999,44,1
1,200,0,0,37.599998,36,1
1,300,0,0,38.700001,32,1
1,400,0,0,38.400002,34,1
1,500,0,0,39.099998,35,1
1,600,0,0,38.599998,40,1
1,700,0,0,38.700001,30,1
1,800,0,0,37,47,1
1,900,0,0,35.299999,55,1
1,1000,0,0,34.099998,62,1
1,1100,0,0,33.700001,63,1
1,1200,0,0,33.200001,65,1
1,1300,0,0,33.5,64,1
1,1400,0,0,32.799999,68,1
1,1500,0,0,32.299999,66,2
1,1600,0,0,32.099998,67,1
1,1700,0,0,32.099998,56,1
1,1800,0,0,31.700001,52,1
1,1900,0,0,30.700001,55,1
1,2000,0,0,30.5,55,1
1,2100,0,0,31.299999,52,2
1,2200,0,0,32.400002,52,2
1,2300,0,0,33.799999,49,1
2,0,0,0,34.799999,47,2
2,100,0,0,35.400002,46,1
2,200,0,0,35.700001,46,2
2,300,0,0,36.5,42,3
2,400,0,0,38.299999,40,2
2,500,0,0,37.400002,44,3
2,600,0,0,36.700001,45,3
2,700,0,0,37.400002,44,3
2,800,0,0,36.400002,48,1
2,900,0,0,35.099998,52,3
2,1000,0,0,34.200001,56,2
2,1100,0,0,34.099998,56,4
2,1200,0,0,33.299999,62,3
2,1300,0,0,33.200001,62,2
2,1400,0,0,32.799999,64,2
2,1500,0,0,32.400002,66,3
2,1600,0,0,31.6,70,1
2,1700,0,0,31.299999,70,1
2,1800,0,0,31,68,1
2,1900,0,0,30.799999,64,1
2,2000,0,0,30.700001,63,2
2,2100,0,0,30.9,63,2
2,2200,0,0,32,59,2
2,2300,0,0,33.700001,55,1
3,0,0,0,34.5,50,1
3,100,0,0,36.599998,45,1
3,200,0,0,37.400002,43,2
3,300,0,0,37.599998,42,3
3,400,0,0,36.599998,43,4
3,500,0,0,36.400002,48,2
3,600,0,0,36.200001,47,2
3,700,0,0,35.299999,50,1
3,800,0,0,33.900002,50,2
3,900,0,0,32.900002,57,3
3,1000,0,0,32,60,1
3,1100,0,0,31.1,62,1
3,1200,0,0,30.9,62,1
3,1300,0,0,31,55,1
3,1400,0,0,30.5,60,1
3,1500,0,0,30.5,57,2
3,1600,0,0,30.4,59,3
3,1700,0,0,30.5,57,3
3,1800,0,0,30.299999,58,2
3,1900,0,0,29.9,61,1
3,2000,0,0,29.9,61,2
3,2100,0,0,30,63,2
3,2200,0,0,31,61,2
3,2300,0,0,32,58,1
4,0,0,0,32.5,56,3
4,100,0,0,32.599998,57,4
4,200,0,0,33.5,54,3
4,300,0,0,34.099998,51,3
4,400,0,0,34.5,50,3
4,500,0,0,34.799999,49,3
4,600,0,0,34.400002,50,1
4,700,0,0,33.5,51,1
4,800,0,0,32.599998,53,1
4,900,0,0,31.200001,57,1
4,1000,0,0,29.9,64,1
4,1100,0,0,29.299999,66,1
4,1200,0,0,29,69,1
4,1300,0,0,28.5,76,1
4,1400,0,0,28.1,77,1
4,1500,0,0,28,77,1
4,1600,0,0,27.9,77,1
4,1700,0,0,27.6,78,1
4,1800,0,0,27.6,80,1
4,1900,0,0,27.700001,80,2
4,2000,0,0,27.9,79,3
4,2100,1,0,27.5,86,4
4,2200,0,0,27.9,85,4
4,2300,0,0,30.299999,70,4
5,0,0,0,31,66,3
5,100,0,0,32,63,3
5,200,0,0,33,59,3
5,300,0,0,33.599998,56,3
5,400,0,0,33.299999,55,3
5,500,0,0,34.099998,54,3
5,600,0,0,32.700001,59,3
5,700,0,0,32.400002,59,3
5,800,0,0,31.5,63,3
5,900,0,0,30.6,67,4
5,1000,0,0,29.799999,72,4
5,1100,0,0,29.299999,74,3
5,1200,0,0,28.9,77,3
5,1300,0,0,28.9,77,2
5,1400,0,0,29,77,2
5,1500,0,0,28.700001,78,2
5,1600,0,0,28.799999,77,2
5,1700,0,0,28.700001,78,2
5,1800,0,0,28.799999,79,4
5,1900,0,0,28.4,79,2
5,2000,0,0,28.799999,78,1
5,2100,0,0,28.9,77,2
5,2200,0,0,28.6,81,4
5,2300,0,0,28.299999,80,4
6,0,0,0,31.6,66,2
6,100,0,0,32.599998,62,3
6,200,0,0,33.900002,55,3
6,300,0,0,33.299999,56,3
6,400,0,0,33.099998,58,3
6,500,0,0,34.599998,55,3
6,600,0,0,32,60,3
6,700,0,0,31,66,3
6,800,0,0,31.1,68,3
6,900,0,0,31,67,3
6,1000,0,0,30.700001,69,4
6,1100,0,0,30.299999,73,3
6,1200,0,0,30.1,70,3
6,1300,0,0,29.5,67,3
6,1400,0,0,28.9,66,2
6,1500,0,0,28.4,66,3
6,1600,0,0,28.1,67,1
6,1700,0,0,27.799999,67,2
6,1800,0,0,27.4,68,2
6,1900,0,0,27.1,69,1
6,2000,0,0,27.299999,70,1
6,2100,0,0,27.6,68,1
6,2200,0,0,29.9,61,2
6,2300,0,0,29.9,63,3
7,0,0,0,30,62,4
7,100,0,0,32.299999,57,3
7,200,0,0,32.299999,57,3
7,300,0,0,33.900002,52,4
7,400,0,0,34,51,4
7,500,0,0,33.599998,52,3
7,600,0,0,33.599998,53,3
7,700,0,0,33.900002,51,2
7,800,0,0,34,51,2
7,900,0,0,32.400002,56,2
7,1000,0,0,31.1,63,2
7,1100,0,0,30.5,66,2
7,1200,0,0,30.1,68,4
7,1300,0,0,29.700001,71,4
7,1400,0,0,29.4,75,2
7,1500,0,0,28.799999,78,3
7,1600,0,0,28.799999,77,1
7,1700,0,0,28.200001,81,1
7,1800,0,0,28.200001,80,1
7,1900,0,0,27.700001,83,1
7,2000,0,0,28,82,1
7,2100,0,0,28.9,78,3
7,2200,0,0,29.4,76,4
7,2300,0,0,31.6,66,3
8,0,0,0,32.599998,54,2
8,100,0,0,32.900002,53,2
8,200,0,0,34.200001,47,2
8,300,0,0,34.299999,46,3
8,400,0,0,35.5,44,3
8,500,0,0,34.599998,49,2
8,600,0,0,35.099998,45,1
8,700,0,0,34.099998,46,1
8,800,0,0,33.599998,49,1
8,900,0,0,32,56,1
8,1000,0,0,30.799999,65,3
8,1100,0,0,29.700001,71,3
8,1200,0,0,29.6,70,4
8,1300,0,0,29.6,68,3
8,1400,0,0,29.299999,73,3
8,1500,0,0,29.1,73,4
8,1600,0,0,28.9,74,3
8,1700,0,0,28.6,77,3
8,1800,0,0,28.299999,78,3
8,1900,0,0,28.200001,79,2
8,2000,0,0,28.299999,78,3
8,2100,0,0,28.4,78,4
8,2200,0,0,29.4,72,4
8,2300,0,0,30.5,66,4
9,0,0,0,31.6,57,4
9,100,0,0,31.299999,61,4
9,200,0,0,31.299999,62,4
9,300,0,0,31.799999,63,4
9,400,0,0,32.299999,62,3
9,500,0,0,32.400002,60,3
9,600,1.5,1,28.200001,84,4
9,700,2,1,27.6,85,4
9,800,2.5,0,27.5,86,3
9,900,0,0,27.799999,80,3
9,1000,0,0,28.1,75,4
9,1100,0,0,28.1,77,3
9,1200,0,0,28.1,78,3
9,1300,0,0,28.200001,78,3
9,1400,0,0,27.799999,80,3
9,1500,0,0,27.799999,80,4
9,1600,0,0,27.200001,82,3
9,1700,0,0,26.9,82,2
9,1800,0,0,26.5,83,2
9,1900,0,0,26.4,83,1
9,2000,0,0,26.200001,81,1
9,2100,0,0,26.799999,76,3
9,2200,0,0,28.6,68,1
9,2300,0,0,29.799999,62,1
10,0,0,0,31.5,59,1
10,100,0,0,32.599998,54,1
10,200,0,0,32.900002,50,2
10,300,0,0,34.200001,44,2
10,400,0,0,34.799999,44,2
10,500,0,0,35.299999,43,2
10,600,0,0,35.900002,42,1
10,700,0,0,34.900002,44,2
10,800,0,0,34.099998,46,3
10,900,0,0,32.799999,51,3
10,1000,0,0,32.200001,51,2
10,1100,0,0,31.299999,56,1
10,1200,0,0,30.4,60,1
10,1300,0,0,29.6,63,1
10,1400,0,0,29.1,66,1
10,1500,0,0,28.6,67,2
10,1600,0,0,27.9,70,1
10,1700,0,0,27.299999,70,1
10,1800,0,0,26.700001,70,1
10,1900,0,0,26.4,70,1
10,2000,0,0,26.200001,72,1
10,2100,0,0,27.299999,67,1
10,2200,0,0,27.799999,64,1
10,2300,0,0,29.5,61,1
11,0,0,0,30.1,59,1
11,100,0,0,30.1,60,3
11,200,0,0,32.5,51,3
11,300,0,0,31.5,53,3
11,400,0,0,34.099998,46,2
11,500,0,0,34.400002,43,2
11,600,0,0,35.099998,41,2
11,700,0,0,34.700001,43,1
11,800,0,0,33.299999,46,2
11,900,0,0,32.5,51,1
11,1000,0,0,32.200001,51,2
11,1100,0,0,31.9,53,2
11,1200,0,0,30.799999,56,3
11,1300,0,0,30,57,3
11,1400,0,0,29.200001,59,3
11,1500,0,0,28.799999,62,4
11,1600,0,0,28.5,63,1
11,1700,0,0,28.1,64,2
11,1800,0,0,27.5,67,2
11,1900,0,0,27.299999,67,1
11,2000,0,0,27.1,68,1
11,2100,0,0,27.4,66,3
11,2200,0,0,28.799999,61,2
11,2300,0,0,29.200001,60,2
12,0,0,0,30.6,56,1
12,100,0,0,31.200001,55,2
12,200,0,0,32.599998,52,3
12,300,0,0,32.700001,52,4
