날짜,시간,강수량,강수형태,기온,습도,하늘상태
 Start : 20190101,,,,,,
28,400,0,0,26.9,49,-1
28,500,0,0,28.6,41,-1
28,600,0,0,28.1,44,-1
28,700,0,0,27.200001,44,-1
28,800,0,0,26,47,-1
28,900,0,0,25,54,-1
28,1000,0,0,23.6,64,-1
28,1100,0,0,23,67,-1
28,1200,0,0,22.700001,65,-1
28,1300,0,0,21.700001,70,-1
28,1400,0,0,21.5,72,-1
28,1500,0,0,20.799999,74,-1
28,1600,0,0,20.200001,77,-1
28,1700,0,0,19.4,79,-1
28,1800,0,0,19.1,80,-1
28,1900,0,0,18.700001,82,-1
28,2000,0,0,18.200001,84,-1
28,2100,0,0,18.6,81,-1
28,2200,0,0,19.9,76,-1
28,2300,0,0,21.5,68,-1
29,0,0,0,23.299999,60,-1
29,100,0,0,25.799999,51,-1
29,200,0,0,26.4,47,-1
29,300,0,0,28.1,41,-1
29,400,0,0,28.9,35,-1
29,500,0,0,28.700001,30,-1
29,600,0,0,27.799999,34,-1
29,700,0,0,27,33,-1
29,800,0,0,25.5,36,-1
29,900,0,0,24.1,42,-1
29,1000,0,0,22.9,62,-1
29,1100,0,0,21.5,69,-1
29,1200,0,0,21.700001,61,-1
29,1300,0,0,20.700001,63,-1
29,1400,0,0,20.200001,65,-1
29,1500,0,0,19.299999,69,-1
29,1600,0,0,18.700001,72,-1
29,1700,0,0,18.299999,75,-1
29,1800,0,0,17.700001,78,-1
29,1900,0,0,17.4,78,-1
29,2000,0,0,17.1,79,-1
29,2100,0,0,17.4,76,-1
29,2200,0,0,18.9,70,-1
29,2300,0,0,21.1,62,-1
30,0,0,0,23.700001,53,-1
30,100,0,0,25.6,47,-1
30,200,0,0,26.6,42,-1
30,300,0,0,27.700001,36,-1
30,400,0,0,29.299999,32,-1
30,500,0,0,29.200001,33,-1
30,600,0,0,28.5,36,-1
30,700,0,0,27.5,39,-1
30,800,0,0,26,47,-1
30,900,0,0,24.299999,64,-1
30,1000,0,0,23.6,64,-1
30,1100,0,0,22.4,68,-1
30,1200,0,0,21.799999,65,-1
30,1300,0,0,21.299999,66,-1
30,1400,0,0,20.5,69,-1
30,1500,0,0,19.799999,72,-1
30,1600,0,0,19.6,73,-1
30,1700,0,0,19,75,-1
30,1800,0,0,18.6,77,-1
30,1900,0,0,18.6,76,-1
30,2000,0,0,18.299999,77,-1
30,2100,0,0,18.5,79,-1
30,2200,0,0,20,71,-1
30,2300,0,0,21.5,65,-1
 Start : 20191001 ,,,,,,
1,0,0,0,23.6,57,-1
1,100,0,0,25.799999,52,-1
1,200,0,0,26.299999,53,-1
1,300,0,0,27.1,52,-1
1,400,0,0,26.9,55,-1
1,500,0,0,27.1,55,-1
1,600,0,0,26.9,60,-1
1,700,0,0,26.200001,61,-1
1,800,0,0,25.6,65,-1
1,900,0,0,24.799999,69,-1
1,1000,0,0,24.9,69,-1
1,1100,0,0,24.200001,72,-1
1,1200,0,0,23.9,72,-1
1,1300,0,0,23.5,75,-1
1,1400,0,0,22.700001,79,-1
1,1500,0,0,22.4,81,-1
1,1600,0,0,22.4,80,-1
1,1700,0,0,22.1,81,-1
1,1800,0.5,1,21.6,88,-1
1,1900,0,0,21.4,89,-1
1,2000,0,0,21.700001,86,-1
1,2100,0,0,22,84,-1
1,2200,0,0,22.4,81,-1
1,2300,0,0,23,78,-1
2,0,0,0,24,75,-1
2,100,0,1,24.1,71,-1
2,200,0,1,23.4,71,-1
2,300,0.5,1,22.1,81,-1
2,400,1,1,21.9,85,-1
2,500,1,1,21.799999,86,-1
2,600,1,1,21.4,87,-1
2,700,1.5,1,21.200001,88,-1
2,800,1,1,21.1,88,-1
2,900,3,1,20.9,88,-1
2,1000,2,1,20.799999,89,-1
2,1100,2,1,20.799999,89,-1
2,1200,2.5,1,20.6,90,-1
2,1300,3,1,20.700001,87,-1
2,1400,1,1,20.6,87,-1
2,1500,2.5,1,20.4,89,-1
2,1600,1,1,20.299999,89,-1
2,1700,1,1,20.5,87,-1
2,1800,1,1,20.200001,89,-1
2,1900,0.5,0,20.200001,89,-1
2,2000,0,0,20,90,-1
2,2100,0,0,20.1,89,-1
2,2200,0.5,0,20.9,85,-1
2,2300,0,0,21.9,78,-1
3,0,0,0,23.4,72,-1
3,100,0,0,25.200001,61,-1
3,200,0,0,25.9,59,-1
3,300,0,0,26.1,58,-1
3,400,0,0,26.299999,57,-1
3,500,0,0,25.9,57,-1
3,600,0,0,25.799999,58,-1
3,700,0,0,25.700001,59,-1
3,800,0,0,23.9,62,-1
3,900,0,0,23.1,66,-1
3,1000,0,0,22.4,67,-1
3,1100,0,0,21.799999,71,-1
3,1200,0,0,21.6,73,-1
3,1300,0,0,21,77,-1
3,1400,0,0,20.6,79,-1
3,1500,0,0,20.200001,80,-1
3,1600,0,0,19.700001,82,-1
3,1700,0,0,19.1,85,-1
3,1800,0,0,19.1,83,-1
3,1900,0,0,18.5,87,-1
3,2000,0,0,18.4,86,-1
3,2100,0,0,18.6,83,-1
3,2200,0,0,20.1,75,-1
3,2300,0,0,21.200001,69,-1
4,0,0,0,23.200001,64,-1
4,100,0,0,24.1,62,-1
4,200,0,0,25.700001,59,-1
4,300,0,0,26.9,54,-1
4,400,0,0,26.799999,54,-1
4,500,0,0,26.799999,57,-1
4,600,0,0,26.5,56,-1
4,700,0,0,25.700001,58,-1
4,800,0,0,24.9,62,-1
4,900,0,0,24,67,-1
4,1000,0,0,23.1,71,-1
4,1100,0,0,22,78,-1
4,1200,0,0,21.700001,78,-1
4,1300,0,0,21.4,78,-1
4,1400,0,0,21.299999,78,-1
4,1500,0,0,21,78,-1
4,1600,0,0,20.9,77,-1
4,1700,0,0,20.4,77,-1
4,1800,0,0,20.299999,79,-1
4,1900,0,0,20.1,80,-1
4,2000,0,0,19.9,80,-1
4,2100,0,0,20,80,-1
4,2200,0,0,20.200001,79,-1
4,2300,0,1,19.4,85,-1
5,0,0,0,20.799999,74,-1
5,100,0,0,19.799999,76,-1
5,200,0,0,20,73,-1
5,300,0,0,21.9,64,-1
5,400,0,0,22,60,-1
5,500,0,0,20.1,64,-1
5,600,0,0,19.6,62,-1
5,700,0,0,18.9,60,-1
5,800,0,0,18.1,60,-1
5,900,0,0,17.5,62,-1
5,1000,0,0,17.1,61,-1
5,1100,0,0,16.5,62,-1
5,1200,0,0,16.1,62,-1
5,1300,0,0,15.7,62,-1
5,1400,0,0,15.5,62,-1
5,1500,0,0,15.3,62,-1
5,1600,0,0,15.2,61,-1
5,1700,0,0,15.2,60,-1
5,1800,0,0,15.1,59,-1
5,1900,0,0,14.7,60,-1
5,2000,0,0,14.3,63,-1
5,2100,0,0,14.5,62,-1
5,2200,0,0,15.8,54,-1
5,2300,0,0,16.4,52,-1
6,0,0,0,17.9,50,-1
6,100,0,0,19.299999,48,-1
6,200,0,0,19.799999,47,-1
6,300,0,0,21,47,-1
6,400,0,0,21.5,44,-1
6,500,0,0,21.799999,46,-1
6,600,0,0,21.1,49,-1
6,700,0,0,20.299999,53,-1
6,800,0,0,19.799999,56,-1
6,900,0,0,19.700001,57,-1
6,1000,0,0,19.4,58,-1
6,1100,0,0,19,61,-1
6,1200,0,0,18.6,60,-1
6,1300,0,0,18.299999,61,-1
6,1400,0,0,17.9,63,-1
6,1500,0,0,17.4,67,-1
6,1600,0,0,17,68,-1
6,1700,0,0,17,66,-1
6,1800,2,1,15.4,83,-1
6,1900,0.5,1,14.8,86,-1
6,2000,0.5,1,14.9,86,-1
6,2100,1.5,1,14.6,88,-1
6,2200,3,1,14.3,91,-1
6,2300,3,1,14.3,90,-1
7,0,4,1,14.2,89,-1
7,100,3,1,14.5,90,-1
7,200,1.5,1,14.9,88,-1
7,300,1,1,14.7,89,-1
7,400,1,1,14.7,91,-1
7,500,0.5,1,14.8,91,-1
7,600,1,1,14.9,92,-1
7,700,0.5,0,15,92,-1
7,800,0,0,15.1,89,-1
7,900,0,0,15.2,89,-1
7,1000,0,0,15.2,87,-1
7,1100,0,0,15.1,87,-1
7,1200,0,0,14.5,88,-1
7,1300,0,0,14.4,84,-1
7,1400,0,0,14.2,88,-1
7,1500,0,0,13.3,91,-1
7,1600,0,0,14.1,88,-1
7,1700,0,0,14.2,88,-1
7,1800,0,0,14.2,86,-1
7,1900,0,0,14.8,80,-1
7,2000,0,0,14,84,-1
7,2100,0,0,13.8,88,-1
7,2200,0,0,16.6,77,-1
7,2300,0,0,16.700001,77,-1
8,0,0,0,17.6,67,-1
8,100,0,0,18.4,57,-1
8,200,0,0,18.9,48,-1
8,300,0,0,19.799999,37,-1
8,400,0,0,19.799999,29,-1
8,500,0,0,19.4,31,-1
8,600,0,0,18.799999,25,-1
8,700,0,0,17.700001,30,-1
8,800,0,0,15.9,32,-1
8,900,0,0,15,32,-1
8,1000,0,0,14.4,36,-1
8,1100,0,0,13.7,39,-1
8,1200,0,0,13,43,-1
8,1300,0,0,12.4,46,-1
8,1400,0,0,11.6,53,-1
8,1500,0,0,10.4,58,-1
8,1600,0,0,11,58,-1
8,1700,0,0,10.1,65,-1
8,1800,0,0,9.6,68,-1
8,1900,0,0,9.3,69,-1
8,2000,0,0,9,70,-1
8,2100,0,0,8.9,69,-1
8,2200,0,0,10.8,69,-1
8,2300,0,0,13.1,52,-1
9,0,0,0,15.8,48,-1
9,100,0,0,16.299999,38,-1
9,200,0,0,18.4,35,-1
9,300,0,0,19.1,28,-1
9,400,0,0,19.799999,28,-1
9,500,0,0,18.9,27,-1
9,600,0,0,18.9,31,-1
9,700,0,0,18.6,31,-1
9,800,0,0,17.4,37,-1
9,900,0,0,15.7,47,-1
9,1000,0,0,15.2,48,-1
9,1100,0,0,14.6,53,-1
9,1200,0,0,13.5,59,-1
9,1300,0,0,13.3,60,-1
9,1400,0,0,12.5,66,-1
9,1500,0,0,11.9,66,-1
9,1600,0,0,11.5,66,-1
9,1700,0,0,11.7,66,-1
9,1800,0,0,11.7,68,-1
9,1900,0,0,11.8,67,-1
9,2000,0,0,11.7,67,-1
9,2100,0,0,12.3,67,-1
9,2200,0,0,12.7,65,-1
9,2300,0,0,13.5,61,-1
10,0,0,0,14.6,59,-1
10,100,0,0,15.1,58,-1
10,200,0,0,17.1,54,-1
10,300,0,0,18.200001,48,-1
10,400,0,0,18.799999,47,-1
10,500,0,0,19,48,-1
10,600,0,0,19,49,-1
10,700,0,0,18.6,52,-1
10,800,0,0,18.1,55,-1
10,900,0,0,17.6,59,-1
10,1000,0,0,17.5,60,-1
10,1100,0,0,16.799999,66,-1
10,1200,0,0,16,72,-1
10,1300,0,0,15.9,72,-1
10,1400,0,0,15.7,74,-1
10,1500,0,0,15.1,77,-1
10,1600,0,0,14.4,79,-1
10,1700,0,0,14.3,81,-1
10,1800,0,0,14.1,80,-1
10,1900,0,0,13.8,83,-1
10,2000,0,0,13.3,84,-1
10,2100,0,0,13.3,84,-1
10,2200,0,0,15.1,75,-1
10,2300,0,0,17.1,70,-1
11,0,0,0,18.799999,65,-1
11,100,0,0,20,61,-1
11,200,0,0,21.700001,50,-1
11,300,0,0,23.4,46,-1
11,400,0,0,25,36,-1
11,500,0,0,25,36,-1
11,600,0,0,24.6,38,-1
11,700,0,0,23.9,41,-1
11,800,0,0,22.299999,46,-1
11,900,0,0,21.299999,50,-1
11,1000,0,0,20.700001,52,-1
11,1100,0,0,19.700001,55,-1
11,1200,0,0,19.200001,55,-1
11,1300,0,0,18.6,56,-1
11,1400,0,0,17.4,62,-1
11,1500,0,0,16.799999,65,-1
11,1600,0,0,16.299999,66,-1
11,1700,0,0,16.5,63,-1
11,1800,0,0,16.700001,61,-1
11,1900,0,0,16,64,-1
11,2000,0,0,15.8,67,-1
11,2100,0,0,16.5,61,-1
11,2200,0,0,18.6,49,-1
11,2300,0,0,19.700001,44,-1
12,0,0,0,20.5,41,-1
12,100,0,0,21.700001,40,-1
12,200,0,0,22.1,39,-1
12,300,0,0,22.5,38,-1
12,400,0,0,21.799999,40,-1
12,500,0,0,20.700001,43,-1
12,600,0,0,20.1,44,-1
12,700,0,0,18.9,46,-1
12,800,0,0,17.5,49,-1
12,900,0,0,16.799999,50,-1
12,1000,0,0,16.200001,53,-1
12,1100,0,0,15.8,53,-1
12,1200,0,0,15.3,56,-1
12,1300,0,0,14.8,59,-1
12,1400,0,0,14.5,61,-1
12,1500,0,0,14.5,61,-1
12,1600,0,0,14.2,63,-1
12,1700,0,0,13.8,65,-1
12,1800,0,0,13.3,69,-1
12,1900,0,0,12.7,73,-1
12,2000,0,0,12.6,73,-1
12,2100,0,0,12.8,71,-1
12,2200,0,0,14.8,62,-1
12,2300,0,0,16.4,56,-1
13,0,0,0,18.6,49,-1
13,100,0,0,18.799999,49,-1
13,200,0,0,19.9,46,-1
13,300,0,0,21.1,43,-1
13,400,0,0,21.700001,38,-1
13,500,0,0,22.299999,38,-1
13,600,0,0,21.9,39,-1
13,700,0,0,21,44,-1
13,800,0,0,19.6,49,-1
13,900,0,0,18.799999,54,-1
13,1000,0,0,18.299999,58,-1
13,1100,0,0,17.4,62,-1
13,1200,0,0,16.5,66,-1
13,1300,0,0,16.200001,66,-1
13,1400,0,0,15.6,70,-1
13,1500,0,0,14.9,73,-1
13,1600,0,0,14.6,75,-1
13,1700,0,0,13.8,77,-1
13,1800,0,0,13.8,78,-1
13,1900,0,0,13.4,80,-1
13,2000,0,0,13.6,79,-1
13,2100,0,0,13.5,80,-1
13,2200,0,0,15.5,71,-1
13,2300,0,0,16.299999,66,-1
14,0,0,0,17.200001,61,-1
14,100,0,0,17.5,60,-1
14,200,0,0,17.799999,51,-1
14,300,0,0,18.5,45,-1
14,400,0,0,19.200001,42,-1
14,500,0,0,19,37,-1
14,600,0,0,18.1,36,-1
14,700,0,0,16.700001,37,-1
14,800,0,0,15.4,42,-1
14,900,0,0,14.6,43,-1
14,1000,0,0,14,42,-1
14,1100,0,0,13.3,44,-1
14,1200,0,0,12.9,43,-1
14,1300,0,0,12.4,42,-1
14,1400,0,0,12,42,-1
14,1500,0,0,11.7,44,-1
14,1600,0,0,11.7,45,-1
14,1700,0,0,11.5,48,-1
14,1800,0,0,11.8,51,-1
14,1900,0,0,11.2,58,-1
14,2000,0,0,11.6,61,-1
14,2100,0,0,11.9,63,-1
14,2200,0,0,14.2,59,-1
14,2300,0,0,15.2,55,-1
15,0,0,0,16.6,52,-1
15,100,0,0,17.6,50,-1
15,200,0,0,18,48,-1
15,300,0,0,19.299999,48,-1
15,400,0,0,19.700001,45,-1
15,500,0,0,19.1,44,-1
15,600,0,0,18.6,47,-1
15,700,0,0,18.200001,49,-1
15,800,0,0,17.5,52,-1
15,900,0,0,17.200001,55,-1
15,1000,0,0,16.4,59,-1
15,1100,0,0,15.7,63,-1
15,1200,0,0,14.9,66,-1
15,1300,0,0,13.9,70,-1
15,1400,0,0,13.2,72,-1
15,1500,0,0,12.5,76,-1
15,1600,0,0,12.1,78,-1
15,1700,0,0,11.6,78,-1
15,1800,0,0,11.2,79,-1
15,1900,0,0,10.7,82,-1
15,2000,0,0,10.5,81,-1
15,2100,0,0,10.3,81,-1
15,2200,0,0,12,73,-1
15,2300,0,0,13.9,66,-1
16,0,0,0,15.5,62,-1
16,100,0,0,17.4,49,-1
16,200,0,0,18.1,48,-1
16,300,0,0,19.700001,44,-1
16,400,0,0,19.700001,41,-1
16,500,0,0,19.700001,40,-1
16,600,0,0,18.799999,40,-1
16,700,0,0,18,39,-1
16,800,0,0,17.1,42,-1
16,900,0,0,16,47,-1
16,1000,0,0,15.5,50,-1
16,1100,0,0,15.6,53,-1
16,1200,0,0,15,58,-1
16,1300,0,0,14.8,60,-1
16,1400,0,0,14.1,65,-1
16,1500,0,0,14.1,64,-1
16,1600,0,0,13.7,68,-1
16,1700,0,0,13,73,-1
16,1800,0,0,13.1,72,-1
16,1900,0,0,12.2,76,-1
16,2000,0,0,12.2,76,-1
16,2100,0,0,12.4,75,-1
16,2200,0,0,12.8,71,-1
16,2300,0,0,14.3,61,-1
17,0,0,0,15.5,60,-1
17,100,0,0,15.9,54,-1
17,200,0,0,17.799999,48,-1
17,300,0,0,18.9,43,-1
17,400,0,0,19.6,40,-1
17,500,0,0,20.6,36,-1
17,600,0,0,19.9,38,-1
17,700,0,0,19.200001,43,-1
17,800,0,0,17.799999,47,-1
17,900,0,0,17.4,51,-1
17,1000,0,0,16.6,56,-1
17,1100,0,0,15.4,63,-1
17,1200,0,0,14.8,63,-1
17,1300,0,0,14.4,65,-1
17,1400,0,0,13.9,69,-1
17,1500,0,0,13.6,70,-1
17,1600,0,0,13.5,71,-1
17,1700,0,0,13,72,-1
17,1800,0,0,12.7,75,-1
17,1900,0,0,12.8,73,-1
17,2000,0,0,12.6,74,-1
17,2100,0,0,12.9,72,-1
17,2200,0,0,14.2,68,-1
17,2300,0,0,16.4,59,-1
18,0,0,0,18.700001,53,-1
18,100,0,0,19.799999,53,-1
18,200,0,0,21.799999,47,-1
18,300,0,0,21.9,48,-1
18,400,0,0,21.4,51,-1
18,500,0,0,21.6,51,-1
18,600,0,0,20.700001,54,-1
18,700,0,0,20.4,54,-1
18,800,0,0,19.4,56,-1
18,900,0,0,18.9,57,-1
18,1000,0,0,17.6,61,-1
18,1100,0,0,17.4,63,-1
18,1200,0,0,16.799999,65,-1
18,1300,0,0,16.799999,65,-1
18,1400,0,0,16.5,66,-1
18,1500,0,0,15.8,69,-1
18,1600,0,0,15.2,73,-1
18,1700,0,0,14.2,78,-1
18,1800,0,0,13.9,77,-1
18,1900,0,0,13.4,79,-1
18,2000,0,0,13.3,79,-1
18,2100,0,0,13,79,-1
18,2200,0,0,14.9,70,-1
18,2300,0,0,17.4,59,-1
19,0,0,0,19.5,51,-1
19,100,0,0,20.4,48,-1
19,200,0,0,20.799999,46,-1
19,300,0,0,20.700001,47,-1
19,400,0,0,21.4,47,-1
19,500,0,0,22.799999,41,-1
19,600,0,0,22,42,-1
19,700,0,0,20.6,48,-1
19,800,0,0,19.299999,58,-1
19,900,0,0,17.9,70,-1
19,1000,0,0,17.4,72,-1
19,1100,0,0,17.1,73,-1
19,1200,0,0,16.700001,74,-1
19,1300,0,0,16.1,77,-1
19,1400,0,0,15.1,77,-1
19,1500,0,0,14.4,80,-1
19,1600,0,0,14.3,82,-1
19,1700,0,0,13.7,84,-1
19,1800,0,0,13.4,86,-1
19,1900,0,0,13.2,87,-1
19,2000,0,0,12.9,87,-1
19,2100,0,0,12.7,87,-1
19,2200,0,0,14.4,82,-1
19,2300,0,0,15.9,75,-1
20,0,0,0,16.200001,75,-1
20,100,0,0,18.5,67,-1
20,200,0,0,19.1,63,-1
20,300,0,0,20.5,53,-1
20,400,0,0,21.299999,48,-1
20,500,0,0,21.799999,47,-1
20,600,0,0,21.1,47,-1
20,700,0,0,20.299999,48,-1
20,800,0,0,19.299999,53,-1
20,900,0,0,18.200001,59,-1
20,1000,0,0,17.299999,63,-1
20,1100,0,0,16.299999,71,-1
20,1200,0,0,15.8,73,-1
20,1300,0,0,14.8,77,-1
20,1400,0,0,14.4,77,-1
20,1500,0,0,13.8,77,-1
20,1600,0,0,13.2,79,-1
20,1700,0,0,12.8,81,-1
20,1800,0,0,12.4,81,-1
20,1900,0,0,12.4,81,-1
20,2000,0,0,11.9,81,-1
20,2100,0,0,11.9,82,-1
20,2200,0,0,14.1,72,-1
20,2300,0,0,16.299999,62,-1
21,0,0,0,18.299999,57,-1
21,100,0,0,20,50,-1
21,200,0,0,21.299999,45,-1
21,300,0,0,22.799999,39,-1
21,400,0,0,23.700001,34,-1
21,500,0,0,23.4,33,-1
21,600,0,0,22.9,39,-1
21,700,0,0,21.700001,45,-1
21,800,0,0,20.200001,51,-1
21,900,0,0,19.299999,57,-1
21,1000,0,0,17.9,62,-1
21,1100,0,0,17.9,64,-1
21,1200,0,0,17,67,-1
21,1300,0,0,15.9,72,-1
21,1400,0,0,16,72,-1
21,1500,0,0,15.4,74,-1
21,1600,0,0,14.9,74,-1
21,1700,0,0,14.9,74,-1
21,1800,0,0,14.5,75,-1
21,1900,0,0,14.1,76,-1
21,2000,0,0,14,76,-1
21,2100,0,0,13.9,76,-1
21,2200,0,0,15.3,67,-1
21,2300,0,0,17.299999,60,-1
22,0,0,0,19.6,53,-1
22,100,0,0,20.799999,49,-1
22,200,0,0,21.4,47,-1
22,300,0,0,22.299999,43,-1
22,400,0,0,23.6,43,-1
22,500,0,0,23.1,44,-1
22,600,0,0,22.4,46,-1
22,700,0,0,20.9,50,-1
22,800,0,0,19.5,55,-1
22,900,0,0,19.799999,56,-1
22,1000,-1,-1,-50,-1,-1
22,1100,0,0,18.1,66,-1
22,1200,0,0,17.5,68,-1
22,1300,0,0,17.1,69,-1
22,1400,0,0,16.4,70,-1
22,1500,0,0,15.8,72,-1
22,1600,0,0,15.4,72,-1
22,1700,0,0,14.8,75,-1
22,1800,0,0,15.1,72,-1
22,1900,0,0,15.2,70,-1
22,2000,0,0,15.2,68,-1
22,2100,0,0,15.1,67,-1
22,2200,0,0,15.6,64,-1
22,2300,0,0,16.4,62,-1
23,0,0,0,18,55,-1
23,100,0,0,18.200001,54,-1
23,200,0,0,19.5,49,-1
23,300,0,0,20.299999,47,-1
23,400,0,0,20.1,48,-1
23,500,0,0,20.299999,49,-1
23,600,0,0,19.700001,50,-1
23,700,0,0,19.200001,55,-1
23,800,0,0,18.200001,59,-1
23,900,0,0,18.200001,60,-1
23,1000,0,0,17.5,64,-1
23,1100,0,0,17.5,64,-1
23,1200,0,0,17.299999,62,-1
23,1300,0,0,16.9,60,-1
23,1400,0,0,16.700001,60,-1
23,1500,0,0,16.4,63,-1
23,1600,0,0,16.6,61,-1
23,1700,0,0,16.299999,64,-1
23,1800,0,0,16.299999,64,-1
23,1900,0,0,16,64,-1
23,2000,0,0,15.5,65,-1
23,2100,0,0,15.5,66,-1
23,2200,0,0,16.299999,64,-1
23,2300,0,0,17.200001,60,-1
24,0,0,0,18.4,55,-1
24,100,0,0,20.1,51,-1
24,200,0,0,21.200001,43,-1
24,300,0,0,22.4,40,-1
24,400,0,0,23.1,38,-1
24,500,0,0,23.200001,38,-1
24,600,0,0,22.6,37,-1
24,700,0,0,21.299999,41,-1
24,800,0,0,20.5,40,-1
24,900,0,0,19.9,42,-1
24,1000,0,0,19.1,45,-1
24,1100,0,0,18.200001,51,-1
24,1200,0,0,18,47,-1
24,1300,0,0,17.5,48,-1
24,1400,0,0,16.799999,52,-1
24,1500,0,0,15.8,56,-1
24,1600,0,0,15.1,60,-1
24,1700,0,0,14.5,64,-1
24,1800,0,0,14.5,64,-1
24,1900,0,0,14.4,66,-1
24,2000,0,0,14.6,65,-1
24,2100,0,0,14.9,64,-1
24,2200,0,0,15.9,61,-1
24,2300,0,0,18.200001,54,-1
25,0,0,0,19.5,47,-1
25,100,0,0,19.700001,46,-1
25,200,0,0,22,39,-1
25,300,0,0,21.799999,40,-1
25,400,0,0,22.1,40,-1
25,500,0,0,20.799999,45,-1
25,600,0,0,20.6,46,-1
25,700,0,0,19,50,-1
25,800,0,0,17.9,64,-1
25,900,0,0,17.9,65,-1
25,1000,0,1,17.700001,74,-1
25,1100,0,0,16.4,75,-1
25,1200,0,0,15.7,72,-1
25,1300,0,0,14.7,70,-1
25,1400,0,0,13.7,72,-1
25,1500,0,0,12.6,71,-1
25,1600,0,0,11.6,65,-1
25,1700,0,0,10.3,65,-1
25,1800,0,0,9.2,65,-1
25,1900,0,0,8.4,66,-1
25,2000,0,0,8.1,66,-1
25,2100,0,0,7.9,66,-1
25,2200,0,0,9.5,58,-1
25,2300,0,0,10.4,55,-1
26,0,0,0,10.5,55,-1
26,100,0,0,12.1,49,-1
26,200,0,0,13.4,46,-1
26,300,0,0,14.8,44,-1
26,400,0,0,14,45,-1
26,500,0,0,13.5,44,-1
26,600,0,0,13.5,50,-1
26,700,0,0,12.6,52,-1
26,800,0,0,11.6,51,-1
26,900,0,0,11.3,56,-1
26,1000,0,0,11.4,57,-1
26,1100,0,0,11,59,-1
26,1200,0,0,10.6,61,-1
26,1300,0,0,9.8,63,-1
26,1400,0,0,9.2,61,-1
26,1500,0,0,8.3,71,-1
26,1600,0,0,8,72,-1
26,1700,0,0,7.5,73,-1
26,1800,0,0,7.3,74,-1
26,1900,0,0,7,75,-1
26,2000,0,0,6.5,77,-1
26,2100,0,0,6.2,78,-1
26,2200,0,0,7.7,69,-1
26,2300,0,0,9.6,63,-1
27,0,0,0,12.2,55,-1
27,100,0,0,14.7,42,-1
27,200,0,0,15.5,40,-1
27,300,0,0,16.6,38,-1
27,400,0,0,17.4,38,-1
27,500,0,0,17.200001,39,-1
27,600,0,0,15.8,45,-1
27,700,0,0,15.4,49,-1
27,800,0,0,14.5,52,-1
27,900,0,0,13.8,55,-1
27,1000,0,0,12.6,62,-1
27,1100,0,0,12.4,64,-1
27,1200,0,0,11.5,69,-1
27,1300,0,0,10.7,72,-1
27,1400,0,0,10.3,75,-1
27,1500,0,0,9.9,75,-1
27,1600,0,0,9.7,76,-1
27,1700,0,0,9.1,79,-1
27,1800,0,0,8.6,82,-1
27,1900,0,0,8.5,81,-1
27,2000,0,0,8.2,81,-1
27,2100,0,0,8.5,81,-1
27,2200,0,0,9.6,76,-1
27,2300,0,0,12.6,63,-1
28,0,0,0,14.4,54,-1
28,100,0,0,16.1,49,-1
28,200,0,0,17.1,44,-1
28,300,0,0,17.1,41,-1
28,400,0,0,17,45,-1
28,500,0,0,16.799999,45,-1
28,600,0,0,16.700001,47,-1
28,700,0,0,16.4,49,-1
28,800,0,0,16.200001,55,-1
28,900,0,0,15.8,57,-1
28,1000,0,0,15.1,63,-1
28,1100,0,1,15,67,-1
28,1200,1,0,14.2,78,-1
28,1300,0,1,13.8,77,-1
28,1400,1,1,13.3,86,-1
28,1500,0,0,13.2,89,-1
28,1600,0,0,13.1,79,-1
28,1700,0,0,12.3,83,-1
28,1800,0,0,11.8,84,-1
28,1900,0,0,11.5,85,-1
28,2000,0,0,11.3,86,-1
28,2100,0,0,11,89,-1
28,2200,0,0,12.3,85,-1
28,2300,0,0,14.3,76,-1
29,0,0,0,15.8,44,-1
29,100,0,0,16,44,-1
29,200,0,0,16.700001,46,-1
29,300,0,0,17.4,39,-1
29,400,0,0,18.4,35,-1
29,500,0,0,17.4,38,-1
29,600,0,0,16.799999,36,-1
29,700,0,0,15.2,39,-1
29,800,0,0,14.2,46,-1
29,900,0,0,13.6,45,-1
29,1000,0,0,12.7,45,-1
29,1100,0,0,11.9,47,-1
29,1200,0,0,10.9,52,-1
29,1300,0,0,10.6,52,-1
29,1400,0,0,10.1,54,-1
29,1500,0,0,9.5,58,-1
29,1600,0,0,8.8,61,-1
29,1700,0,0,8.2,66,-1
29,1800,0,0,7.5,69,-1
29,1900,0,0,7,72,-1
29,2000,0,0,6.6,74,-1
29,2100,0,0,6.4,71,-1
29,2200,0,0,8.1,66,-1
29,2300,0,0,10.9,57,-1
30,0,0,0,12.8,50,-1
30,100,0,0,14.8,44,-1
30,200,0,0,15.4,42,-1
30,300,0,0,16.1,42,-1
30,400,0,0,15.8,47,-1
30,500,0,0,16.9,43,-1
30,600,0,0,16.5,42,-1
30,700,0,0,15.6,51,-1
30,800,0,0,14.3,51,-1
30,900,0,0,13.7,59,-1
30,1000,0,0,12.7,63,-1
30,1100,0,0,12.3,68,-1
30,1200,0,0,12.4,69,-1
30,1300,0,0,10.9,73,-1
30,1400,0,0,10.6,76,-1
30,1500,0,0,10.2,77,-1
30,1600,0,0,9.8,79,-1
30,1700,0,0,10.1,79,-1
30,1800,0,0,9.9,79,-1
30,1900,0,0,9.7,80,-1
30,2000,0,0,9.5,81,-1
30,2100,0,0,9.5,82,-1
30,2200,0,0,11.3,75,-1
30,2300,0,0,13.1,68,-1
